n,target_p,stimulus_r,stimulus_x,utility,vector_mi,is_argmax,argmax_r,quad_density_integral,quad_empty_windows,post_mu_median,post_sigma_median,ess
5,0.9,0.82,32.181513994627295,0.09197983841928042,0.11356104218399904,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.86,33.00320599752479,0.09322089031229402,0.11256437991947033,True,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.9,33.97200411830268,0.09222005244532033,0.10933211315712649,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.94,35.28061390183042,0.08808327310150782,0.10271716378991674,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.9,0.98,37.6738633283146,0.07670733527440393,0.08792353563914465,False,0.86,1.0049250340049862,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.02,18.351535611736168,0.01703559100289659,0.0627846353285118,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.06,20.70793354874318,0.011962990549489516,0.07200050986809242,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.1,21.980999331995903,0.007801934028727808,0.0748694129775403,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.14,22.921759522495297,0.004572038022390645,0.0753207738060217,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.18,23.668422984388698,0.002490652627051282,0.07461197879830672,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.22,24.30168827667126,0.001596524611749861,0.07352180318874113,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.26,24.87529739119726,0.0019457859447779002,0.07252932273894963,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.3,25.4137017019257,0.0036624659589021835,0.07199895159261682,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.34,25.934670180219072,0.00689307412439677,0.07222512163175143,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.38,26.42583059457804,0.011507727487963137,0.07337968888646285,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.42,26.89625855093871,0.017368039416719494,0.0755055561107485,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.46,27.38670318838566,0.02483266962033126,0.07883158427077275,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.5,27.836740702881258,0.03262684299803931,0.08278677174771898,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.54,28.31187323926025,0.04142488578122405,0.0876524027675546,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.58,28.809011445547387,0.05072765092980547,0.0930964201000799,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.62,29.286745541530603,0.05926274077419147,0.09822583078168101,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.66,29.774204088774955,0.06716138570745578,0.10296057413795978,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.7,30.3118329402365,0.07462300079672102,0.10727395118686978,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.74,30.87506245183881,0.08088345481852943,0.11058734922330349,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.78,31.48690913435065,0.08588855812159202,0.11276087822781033,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
5,0.95,0.82,32.181513994627295,0.08948955919958401,0.11356104218399904,False,0.86,1.0049043937794346,0,27.83659932754935,4.719076982534774,6870.314380996091
