setting,policy,n,target,estimator,mse,mse_se,bias,rmse,n_used,n_total,coverage,coverage_se,mean_width
probit_ind_poor,bruceton,20,q0.99,bayes,7.03910150167644,0.5657196565453458,-0.9058616754783725,2.6531305097330664,250,250,0.98,0.008854377448471465,16.84436690011704
probit_ind_poor,bruceton,20,mu,mle,1.1622435971319964,0.10790432240700935,-0.07546308440149309,1.078074022102377,250,250,,,
probit_ind_poor,bruceton,20,sigma,mle,1.9020709263875393,0.14741518403674636,-0.6783614699152427,1.3791558745796428,250,250,,,
probit_ind_poor,bruceton,20,q0.5,mle,1.1622435971319964,0.10790432240700935,-0.07546308440149309,1.078074022102377,250,250,,,
probit_ind_poor,bruceton,20,q0.95,mle,6.957297233232492,0.5706903747215357,-1.1912684085757153,2.6376689013658425,250,250,,,
probit_ind_poor,bruceton,20,q0.99,mle,12.37382789219774,0.989730977120143,-1.6535678477700404,3.517645219773839,250,250,,,
probit_ind_poor,bruceton,20,q0.01,bayes,,,,,0,250,,,
probit_ind_poor,bruceton,20,q0.05,bayes,,,,,0,250,,,
probit_ind_poor,bruceton,20,q0.01,mle,,,,,0,250,,,
probit_ind_poor,bruceton,20,q0.05,mle,,,,,0,250,,,
probit_ind_poor,bruceton,30,mu,bayes,0.6604099334593954,0.06329645040792078,-0.14892961959579765,0.8126560979032861,250,250,0.952,0.013519763311537675,3.5447442578711827
probit_ind_poor,bruceton,30,sigma,bayes,0.9236926165743871,0.09714793673525537,-0.1591727283551634,0.9610892864736278,250,250,0.968,0.011131217363792701,5.989037856048052
probit_ind_poor,bruceton,30,q0.5,bayes,0.6604099334593954,0.06329645040792078,-0.14892961959579765,0.8126560979032861,250,250,0.952,0.013519763311537675,3.5447442578711827
probit_ind_poor,bruceton,30,q0.95,bayes,3.2168262641310763,0.27657573341016367,-0.41352597523637613,1.7935512995537866,250,250,0.968,0.011131217363792701,10.408251815955143
probit_ind_poor,bruceton,30,q0.99,bayes,5.748321385292349,0.5190619603848858,-0.5202257358643694,2.397565720745179,250,250,0.972,0.010433791257256401,14.315777803149107
probit_ind_poor,bruceton,30,mu,mle,0.6662766667218282,0.061458186725023255,-0.040560666835462854,0.8162577207731809,250,250,,,
probit_ind_poor,bruceton,30,sigma,mle,1.2915198857627215,0.13636632399504797,-0.4473230772979456,1.1364505645925482,250,250,,,
probit_ind_poor,bruceton,30,q0.5,mle,0.6662766667218282,0.061458186725023255,-0.040560666835462854,0.8162577207731809,250,250,,,
probit_ind_poor,bruceton,30,q0.95,mle,4.499096786586118,0.4262464325174426,-0.7763416529480855,2.121107443432821,250,250,,,
probit_ind_poor,bruceton,30,q0.99,mle,8.134673495194132,0.7970379131254426,-1.0811897567169482,2.852134901296594,250,250,,,
probit_ind_poor,bruceton,30,q0.01,bayes,,,,,0,250,,,
probit_ind_poor,bruceton,30,q0.05,bayes,,,,,0,250,,,
probit_ind_poor,bruceton,30,q0.01,mle,,,,,0,250,,,
probit_ind_poor,bruceton,30,q0.05,mle,,,,,0,250,,,
beta_ind_well,dror_steinberg,20,mu,bayes,2.0450815045576993,0.1982797657990643,0.22350826146892303,1.4300634617238843,250,250,0.92,0.01715808847162177,5.662809067523838
beta_ind_well,dror_steinberg,20,sigma,bayes,1.4817791148297794,0.1142416338251799,-0.2357968441450124,1.2172834981341771,250,250,0.98,0.008854377448471465,7.325684154234081
beta_ind_well,dror_steinberg,20,q0.5,bayes,2.0450815045576993,0.1982797657990643,0.22350826146892303,1.4300634617238843,250,250,0.92,0.01715808847162177,5.662809067523838
beta_ind_well,dror_steinberg,20,q0.95,bayes,6.825680926588911,0.580143240299777,-0.6524718404682323,2.6126004146422606,250,250,0.968,0.011131217363792701,13.428479443168994
beta_ind_well,dror_steinberg,20,q0.99,bayes,11.132454197884421,0.9207156793732253,-0.8123118161284799,3.3365332604193263,250,250,0.98,0.008854377448471465,18.120772285119006
beta_ind_well,dror_steinberg,20,mu,mle,2.241954073113062,0.21621124826873164,0.20933708360838818,1.4973156224100055,250,250,,,
beta_ind_well,dror_steinberg,20,sigma,mle,1.950724478580058,0.1429256864844407,-0.540678887230459,1.396683385230904,250,250,,,
beta_ind_well,dror_steinberg,20,q0.5,mle,2.241954073113062,0.21621124826873164,0.20933708360838818,1.4973156224100055,250,250,,,
beta_ind_well,dror_steinberg,20,q0.95,mle,8.685231682945524,0.713312397840657,-1.18217257432067,2.947071713234261,250,250,,,
beta_ind_well,dror_steinberg,20,q0.99,mle,14.415943267339607,1.1449031492998458,-1.5460717634229915,3.7968333209846867,250,250,,,
beta_ind_well,dror_steinberg,20,q0.01,bayes,9.355267588241638,0.746232358820938,-0.6002552303903564,3.058638191784317,250,250,0.98,0.008854377448471465,17.928151625636524
beta_ind_well,dror_steinberg,20,q0.05,bayes,5.36780819110648,0.4317400914827379,0.1075792369315416,2.3168530793096225,250,250,0.972,0.010433791257256401,13.293055092793653
beta_ind_well,dror_steinberg,20,q0.01,mle,10.331670447700308,0.8346964542635237,0.10459263530823235,3.214291593446417,250,250,,,
beta_ind_well,dror_steinberg,20,q0.05,mle,6.4515490643938325,0.5282821265478741,0.6076905321088317,2.5399899732860822,250,250,,,
beta_ind_well,dror_steinberg,30,mu,bayes,1.275717012251933,0.11110249821361359,0.24070260194553664,1.1294764328005844,250,250,0.936,0.01547953487673321,4.65491279474813
beta_ind_well,dror_steinberg,30,sigma,bayes,1.0566058445925064,0.09657932145139983,-0.08937572070853766,1.027913344884921,250,250,0.968,0.011131217363792701,5.568266231542025
beta_ind_well,dror_steinberg,30,q0.5,bayes,1.275717012251933,0.11110249821361359,0.24070260194553664,1.1294764328005844,250,250,0.936,0.01547953487673321,4.65491279474813
beta_ind_well,dror_steinberg,30,q0.95,bayes,4.473674812107304,0.40146250436262587,-0.39494240870652025,2.1151063358865207,250,250,0.964,0.011782020200288238,10.321236965870026
beta_ind_well,dror_steinberg,30,q0.99,bayes,7.462999236504379,0.6862368643109665,-0.45403794610384174,2.7318490508269995,250,250,0.964,0.011782020200288238,13.809520722836666
beta_ind_well,dror_steinberg,30,mu,mle,1.3652008916543197,0.11922410864122458,0.22689795320606373,1.1684181150830895,250,250,,,
beta_ind_well,dror_steinberg,30,sigma,mle,1.2391382455960545,0.1063437561746645,-0.293990576197141,1.11316586616553,250,250,,,
beta_ind_well,dror_steinberg,30,q0.5,mle,1.3652008916543197,0.11922410864122458,0.22689795320606373,1.1684181150830895,250,250,,,
beta_ind_well,dror_steinberg,30,q0.95,mle,5.28846043891276,0.45555180660309563,-0.7588455415933085,2.299665288452378,250,250,,,
beta_ind_well,dror_steinberg,30,q0.99,mle,8.85965046886312,0.7748448473408525,-0.9546280659022314,2.9765164990073747,250,250,,,
beta_ind_well,dror_steinberg,30,q0.01,bayes,7.415315352263124,0.6915033767775661,-0.9245246199875213,2.7231076644641,250,250,0.964,0.011782020200288238,13.78829765748012
beta_ind_well,dror_steinberg,30,q0.05,bayes,3.8447310561807337,0.33001014120282846,-0.11736341130954521,1.960798576136961,250,250,0.968,0.011131217363792701,10.304649723780985
beta_ind_well,dror_steinberg,30,q0.01,mle,7.359825780574536,0.6763401554623067,-0.4517293230171767,2.7128998839939773,250,250,,,
beta_ind_well,dror_steinberg,30,q0.05,mle,4.200398321606843,0.3487150901530576,0.2194852385768212,2.0494873314092095,250,250,,,
beta_ind_well,entropy_vector,20,mu,bayes,2.0479641076752326,0.19005610602446885,0.15727689525281716,1.4310709652827258,250,250,0.956,0.012971353052014278,5.746522144699775
beta_ind_well,entropy_vector,20,sigma,bayes,1.530716383834204,0.15036182236999565,-0.12936155594847307,1.2372212347976428,250,250,0.968,0.011131217363792701,7.601544899852654
beta_ind_well,entropy_vector,20,q0.5,bayes,2.0479641076752326,0.19005610602446885,0.15727689525281716,1.4310709652827258,250,250,0.956,0.012971353052014278,5.746522144699775
beta_ind_well,entropy_vector,20,q0.95,bayes,7.3366507995101005,0.6077287119597963,-0.5535043264509559,2.7086252600738443,250,250,0.96,0.01239354670786374,13.911945555645863
beta_ind_well,entropy_vector,20,q0.99,bayes,11.91448831601696,1.0237588402133,-0.6401531216051591,3.451736999833122,250,250,0.96,0.01239354670786374,18.738339164868147
beta_ind_well,entropy_vector,20,mu,mle,2.2312719736769977,0.2130717204054615,0.13587826772527176,1.49374427988093,250,250,,,
beta_ind_well,entropy_vector,20,sigma,mle,1.9556010782464208,0.18713089491948867,-0.43108356355715827,1.3984280740339923,250,250,,,
beta_ind_well,entropy_vector,20,q0.5,mle,2.2312719736769977,0.2130717204054615,0.13587826772527176,1.49374427988093,250,250,,,
beta_ind_well,entropy_vector,20,q0.95,mle,9.111466602377462,0.744563261696988,-1.0753631245628372,3.018520598302662,250,250,,,
beta_ind_well,entropy_vector,20,q0.99,mle,15.002023992106633,1.2681763732020868,-1.3645737310739072,3.873244633651047,250,250,,,
beta_ind_well,entropy_vector,20,q0.01,bayes,9.72801692713503,0.9987763106574495,-0.9172269832715201,3.1189769039117667,250,250,0.948,0.014042222046385685,18.65044360803962
beta_ind_well,entropy_vector,20,q0.05,bayes,5.196603832220468,0.4684457438206627,-0.13667632688435805,2.2796060695261513,250,250,0.96,0.01239354670786374,13.824409796203078
beta_ind_well,entropy_vector,20,q0.01,mle,10.491347957938782,1.1364642515331,-0.22382302880708477,3.239035034997118,250,250,,,
beta_ind_well,entropy_vector,20,q0.05,mle,6.172216180665982,0.5501397117252119,0.35396345058476614,2.4843945299943773,250,250,,,
beta_ind_well,entropy_vector,30,mu,bayes,1.4045401680097547,0.1309068108289256,0.16510159074104672,1.1851329748217094,250,250,0.936,0.01547953487673321,4.663049103271071
beta_ind_well,entropy_vector,30,sigma,bayes,1.1323557205205708,0.13434507546165644,-0.058954824036525195,1.0641220421176185,250,250,0.968,0.011131217363792701,5.552787638005872
beta_ind_well,entropy_vector,30,q0.5,bayes,1.4045401680097547,0.1309068108289256,0.16510159074104672,1.1851329748217094,250,250,0.936,0.01547953487673321,4.663049103271071
beta_ind_well,entropy_vector,30,q0.95,bayes,5.249548710275316,0.48289429550491075,-0.4201807456082717,2.2911893658699003,250,250,0.952,0.013519763311537675,10.317853391442183
beta_ind_well,entropy_vector,30,q0.99,bayes,8.59740183141779,0.8501062434802756,-0.4582498516307115,2.9321326421936966,250,250,0.956,0.012971353052014278,13.795608115691468
beta_ind_well,entropy_vector,30,mu,mle,1.492563165884087,0.14153113283180158,0.15014385895343269,1.2217050240889111,250,250,,,
beta_ind_well,entropy_vector,30,sigma,mle,1.3181692122540989,0.15525647337821086,-0.2523189226184253,1.1481155047529403,250,250,,,
beta_ind_well,entropy_vector,30,q0.5,mle,1.492563165884087,0.14153113283180158,0.15014385895343269,1.2217050240889111,250,250,,,
beta_ind_well,entropy_vector,30,q0.95,mle,6.136600034909602,0.559590376927998,-0.7670558653159237,2.4772161865508635,250,250,,,
beta_ind_well,entropy_vector,30,q0.99,mle,10.09996269024933,0.9875758998553729,-0.9344393974442508,3.178043846495723,250,250,,,
beta_ind_well,entropy_vector,30,q0.01,bayes,7.758047051886975,0.8811749780034305,-1.0732562917857105,2.7853270996216897,250,250,0.952,0.013519763311537675,13.760719728138076
beta_ind_well,entropy_vector,30,q0.05,bayes,3.8647897366507977,0.40906501565758546,-0.24338531031241234,1.9659068484164752,250,250,0.964,0.011782020200288238,10.286546067345327
beta_ind_well,entropy_vector,30,q0.01,mle,7.68290264467579,0.9552686447557038,-0.6254261799804196,2.771804943475603,250,250,,,
beta_ind_well,entropy_vector,30,q0.05,mle,4.185550598987205,0.4544232220533738,0.07418737379417441,2.045861823043581,250,250,,,
beta_ind_well,entropy_mu,20,mu,bayes,1.40550147254992,0.13066071128355733,0.06951954010463833,1.1855384736692098,250,250,0.948,0.014042222046385685,5.845947487486865
beta_ind_well,entropy_mu,20,sigma,bayes,2.7832513894260993,0.28480679876832865,-0.13384293031355748,1.6683079420257219,250,250,0.972,0.010433791257256401,10.52660800925044
beta_ind_well,entropy_mu,20,q0.5,bayes,1.40550147254992,0.13066071128355733,0.06951954010463833,1.1855384736692098,250,250,0.948,0.014042222046385685,5.845947487486865
beta_ind_well,entropy_mu,20,q0.95,bayes,10.536118115520827,0.9149639108426443,-0.6481904073488773,3.245938710992681,250,250,0.972,0.010433791257256401,18.880897301101598
beta_ind_well,entropy_mu,20,q0.99,bayes,18.67294980051163,1.6692835724219597,-0.7328695495474872,4.321220869211805,250,250,0.976,0.009679669415842676,25.888102407042272
beta_ind_well,entropy_mu,20,mu,mle,1.6344000987156655,0.16714959892503306,0.04357493584441805,1.278436583767715,250,250,,,
beta_ind_well,entropy_mu,20,sigma,mle,7.04810387247986,2.449822983846744,-0.5429133555797738,2.654826523989818,250,250,,,
beta_ind_well,entropy_mu,20,q0.5,mle,1.6344000987156655,0.16714959892503306,0.04357493584441805,1.278436583767715,250,250,,,
beta_ind_well,entropy_mu,20,q0.95,mle,24.50489161483421,7.768915002882359,-1.3516100954533186,4.950241571361363,250,250,,,
beta_ind_well,entropy_mu,20,q0.99,mle,45.05251998696214,14.829542313809595,-1.717032061881002,6.712117399670698,250,250,,,
beta_ind_well,entropy_mu,20,q0.01,bayes,15.506966551428409,1.951449377454816,-0.96694932146629,3.9378885905302616,250,250,0.952,0.013519763311537675,24.512833298082004
beta_ind_well,entropy_mu,20,q0.05,bayes,7.6383807700944235,0.9088700906721342,-0.18104833267398146,2.7637620682856228,250,250,0.964,0.011782020200288238,17.61686490081113
beta_ind_well,entropy_mu,20,q0.01,mle,34.260637819246945,12.377474061914937,-0.0559713617616974,5.853258735033584,250,250,,,
beta_ind_well,entropy_mu,20,q0.05,mle,17.328481739848378,5.708334744036167,0.4456037577135405,4.162749300624333,250,250,,,
beta_ind_well,entropy_mu,30,mu,bayes,0.9635340492020971,0.0927019534345614,0.03438733271863447,0.9815977023211174,250,250,0.948,0.014042222046385685,4.604018378618523
beta_ind_well,entropy_mu,30,sigma,bayes,2.131990693971259,0.22121722844219358,-0.12895553662695083,1.4601337931748786,250,250,0.96,0.01239354670786374,8.196324100059408
beta_ind_well,entropy_mu,30,q0.5,bayes,0.9635340492020971,0.0927019534345614,0.03438733271863447,0.9815977023211174,250,250,0.948,0.014042222046385685,4.604018378618523
beta_ind_well,entropy_mu,30,q0.95,bayes,7.8251277446882055,0.6670936420161699,-0.6772216747955259,2.7973429794517877,250,250,0.96,0.01239354670786374,14.818676258124297
beta_ind_well,entropy_mu,30,q0.99,bayes,13.955527686236117,1.2493354473336729,-0.759852166592589,3.7357097968439836,250,250,0.96,0.01239354670786374,20.19723402996018
beta_ind_well,entropy_mu,30,mu,mle,1.0190732645443925,0.0961940196451569,-0.010681073772796068,1.0094915871587997,250,250,,,
beta_ind_well,entropy_mu,30,sigma,mle,2.7699680939753795,0.30523329019949974,-0.5681866616614748,1.6643221124455985,250,250,,,
beta_ind_well,entropy_mu,30,q0.5,mle,1.0190732645443925,0.0961940196451569,-0.010681073772796068,1.0094915871587997,250,250,,,
beta_ind_well,entropy_mu,30,q0.95,mle,10.444271585223392,0.9136425516975786,-1.4474369942440735,3.2317598278992503,250,250,,,
beta_ind_well,entropy_mu,30,q0.99,mle,18.615122886685338,1.7294726382080587,-1.8300825733713646,4.314524642030143,250,250,,,
beta_ind_well,entropy_mu,30,q0.01,bayes,12.49391185640334,1.4941647552177444,-1.0242533119748436,3.534672807545748,250,250,0.924,0.016759952267235128,18.994133382995845
beta_ind_well,entropy_mu,30,q0.05,bayes,6.058311059340656,0.6809737881742965,-0.23867161636322945,2.4613636584910927,250,250,0.948,0.014042222046385685,13.64419632815149
beta_ind_well,entropy_mu,30,q0.01,mle,13.261883247177659,1.8870688628941648,-0.051432869505763125,3.6416868683589008,250,250,,,
beta_ind_well,entropy_mu,30,q0.05,mle,7.117783161956593,0.8905285549925535,0.4329186372698667,2.667917382895616,250,250,,,
beta_ind_well,entropy_sigma,20,mu,bayes,0.42005001506320555,0.007349754790211845,0.6417042416374138,0.648112656151078,250,250,1.0,0.0,18.639501396535096
beta_ind_well,entropy_sigma,20,sigma,bayes,3.7164136251795754,0.005211263158735383,-1.927682109308464,1.927800203646523,250,250,1.0,0.0,6.282020371001598
beta_ind_well,entropy_sigma,20,q0.5,bayes,0.42005001506320555,0.007349754790211845,0.6417042416374138,0.648112656151078,250,250,1.0,0.0,18.639501396535096
beta_ind_well,entropy_sigma,20,q0.95,bayes,4.9483448752470585,0.027467790485728602,-2.2223585189773143,2.224487553403493,250,250,1.0,0.0,21.096710861636893
beta_ind_well,entropy_sigma,20,q0.99,bayes,11.438835976682151,0.04593424016234967,-3.3804410549269157,3.3821348253258847,250,250,1.0,0.0,23.87756499695723
beta_ind_well,entropy_sigma,20,mu,mle,61.04308300093835,0.30629432365416914,7.806888885709283,7.81300729558973,250,250,,,
beta_ind_well,entropy_sigma,20,sigma,mle,14.37700171554392,0.008440505858293399,-3.7916606430405753,3.7917016912652715,250,250,,,
beta_ind_well,entropy_sigma,20,q0.5,mle,61.04308300093835,0.30629432365416914,7.806888885709283,7.81300729558973,250,250,,,
beta_ind_well,entropy_sigma,20,q0.95,mle,1.2291760376134568,0.042678825874437824,1.0679900955828896,1.1086821174770778,250,250,,,
beta_ind_well,entropy_sigma,20,q0.99,mle,2.370602353334868,0.05512723148911132,-1.5114344574965213,1.5396760546734718,250,250,,,
beta_ind_well,entropy_sigma,20,q0.01,bayes,7.956957964168703,0.0346391268937985,2.8191371766643534,2.8208080339095574,250,250,1.0,0.0,23.874456168896874
beta_ind_well,entropy_sigma,20,q0.05,bayes,6.384210169527927,0.02959317035921074,2.525002483216618,2.5266994616550513,250,250,1.0,0.0,21.08761446649272
beta_ind_well,entropy_sigma,20,q0.01,mle,233.13036313354743,0.634927497937846,15.265058933583552,15.268607111768494,250,250,,,
beta_ind_well,entropy_sigma,20,q0.05,mle,183.77806870755293,0.5534452355565646,13.552631466407064,13.556477002066316,250,250,,,
beta_ind_well,entropy_sigma,30,mu,bayes,0.421302340584534,0.009464297973819678,0.6389955827612814,0.6490780697146792,250,250,1.0,0.0,18.05847166899983
beta_ind_well,entropy_sigma,30,sigma,bayes,3.999427444402937,0.005510999126851849,-1.9997389044234093,1.9998568559781815,250,250,1.0,0.0,5.644235078622547
beta_ind_well,entropy_sigma,30,q0.5,bayes,0.421302340584534,0.009464297973819678,0.6389955827612814,0.6490780697146792,250,250,1.0,0.0,18.05847166899983
beta_ind_well,entropy_sigma,30,q0.95,bayes,5.682950662599249,0.03644391657363303,-2.3808500707759,2.3838940124508996,250,250,1.0,0.0,20.021319809451544
beta_ind_well,entropy_sigma,30,q0.99,bayes,12.900023991962092,0.05806660138791474,-3.5894094641664185,3.5916603391693505,250,250,1.0,0.0,22.29797313008695
beta_ind_well,entropy_sigma,30,mu,mle,61.08932203897466,0.7071186330544158,7.761294805935374,7.815965841722612,250,250,,,
beta_ind_well,entropy_sigma,30,sigma,mle,14.35679346106781,0.0075749631089575276,-3.789002505193015,3.7890359540479173,250,250,,,
beta_ind_well,entropy_sigma,30,q0.5,mle,61.08932203897466,0.7071186330544158,7.761294805935374,7.815965841722612,250,250,,,
beta_ind_well,entropy_sigma,30,q0.95,mle,1.8861585490970096,0.18063627554171113,1.0267682634884776,1.3733748756610518,250,250,,,
beta_ind_well,entropy_sigma,30,q0.99,mle,3.2292567242740584,0.41903772290922525,-1.5508447839398496,1.7970132788251896,250,250,,,
beta_ind_well,entropy_sigma,30,q0.01,bayes,9.158641261035225,0.045733430888169606,3.0240089082343253,3.0263247117642917,250,250,1.0,0.0,22.312229463554146
beta_ind_well,entropy_sigma,30,q0.05,bayes,7.2082557251048796,0.038809407394209,2.6824280545917647,2.684819495814361,250,250,1.0,0.0,20.028374354357823
beta_ind_well,entropy_sigma,30,q0.01,mle,232.32577818884155,1.5936698231395192,15.213281100479062,15.242236653091355,250,250,,,
beta_ind_well,entropy_sigma,30,q0.05,mle,183.19468190569592,1.3849056311685601,13.502665138953656,13.534942996026837,250,250,,,
beta_ind_well,entropy_q0.95,20,mu,bayes,3.1192994422006324,0.27872698456111866,0.6667370244440708,1.7661538557556735,250,250,0.936,0.01547953487673321,8.215067153340838
beta_ind_well,entropy_q0.95,20,sigma,bayes,2.045566068158535,0.1665915709659482,-0.27432587727581065,1.4302328720032045,250,250,0.976,0.009679669415842676,8.303971891538904
beta_ind_well,entropy_q0.95,20,q0.5,bayes,3.1192994422006324,0.27872698456111866,0.6667370244440708,1.7661538557556735,250,250,0.936,0.01547953487673321,8.215067153340838
beta_ind_well,entropy_q0.95,20,q0.95,bayes,4.71910508003258,0.397601313991357,-0.34151194272437596,2.172350128324755,250,250,0.956,0.012971353052014278,10.598995219660184
beta_ind_well,entropy_q0.95,20,q0.99,bayes,8.76881439272931,0.7276512333097037,-0.5418530106625455,2.9612183966619736,250,250,0.956,0.012971353052014278,15.425354046762095
beta_ind_well,entropy_q0.95,20,mu,mle,5.815733755840151,0.8394575241826157,0.9870732525774206,2.4115832467157654,250,250,,,
beta_ind_well,entropy_q0.95,20,sigma,mle,4.861932490445589,1.0771474951554811,-0.6076016272685286,2.2049790226769934,250,250,,,
beta_ind_well,entropy_q0.95,20,q0.5,mle,5.815733755840151,0.8394575241826157,0.9870732525774206,2.4115832467157654,250,250,,,
beta_ind_well,entropy_q0.95,20,q0.95,mle,6.736674005082486,0.781334120402652,-0.5145145170287869,2.59551035541808,250,250,,,
beta_ind_well,entropy_q0.95,20,q0.99,mle,15.124100464954234,2.394586499233285,-0.9240211684665111,3.888971646200861,250,250,,,
beta_ind_well,entropy_q0.95,20,q0.01,bayes,18.261435513268857,1.5573702253466963,-0.09933465082490939,4.273340088650663,250,250,0.98,0.008854377448471465,25.405395024618556
beta_ind_well,entropy_q0.95,20,q0.05,bayes,11.842070952743578,0.9538005663502669,0.5873232826952094,3.4412310228671914,250,250,0.98,0.008854377448471465,19.975871630378503
beta_ind_well,entropy_q0.95,20,q0.01,mle,45.118636012109555,11.403908608430879,1.0380143782898164,6.717040718360248,250,250,,,
beta_ind_well,entropy_q0.95,20,q0.05,mle,29.758101731319123,6.8337245542361185,1.495504812755014,5.455098691253818,250,250,,,
beta_ind_well,entropy_q0.95,30,mu,bayes,2.5508955924818983,0.19025536786605912,0.5086902006330841,1.5971523385331463,250,250,0.96,0.01239354670786374,7.304999246581886
beta_ind_well,entropy_q0.95,30,sigma,bayes,1.504985447370436,0.1365456866851165,-0.17989107851465339,1.2267784834151747,250,250,0.968,0.011131217363792701,6.612278524719429
beta_ind_well,entropy_q0.95,30,q0.5,bayes,2.5508955924818983,0.19025536786605912,0.5086902006330841,1.5971523385331463,250,250,0.96,0.01239354670786374,7.304999246581886
beta_ind_well,entropy_q0.95,30,q0.95,bayes,3.155211888644388,0.2536486278928408,-0.31054613725024705,1.776291611375899,250,250,0.952,0.013519763311537675,8.010840742647089
beta_ind_well,entropy_q0.95,30,q0.99,bayes,5.8792906076304465,0.4863128827259472,-0.44176013931350105,2.4247248519430915,250,250,0.94,0.015019986684414876,11.688352386754948
beta_ind_well,entropy_q0.95,30,mu,mle,3.89644883534413,0.3431416615780868,0.7258485857092419,1.9739424599881654,250,250,,,
beta_ind_well,entropy_q0.95,30,sigma,mle,2.4533977138041227,0.29068081967378495,-0.3862380510592326,1.5663325680723499,250,250,,,
beta_ind_well,entropy_q0.95,30,q0.5,mle,3.89644883534413,0.3431416615780868,0.7258485857092419,1.9739424599881654,250,250,,,
beta_ind_well,entropy_q0.95,30,q0.95,mle,3.686343777278304,0.31012255719820664,-0.4116285026941564,1.9199853586103994,250,250,,,
beta_ind_well,entropy_q0.95,30,q0.99,mle,7.680302027148907,0.7242549836046627,-0.6702771504301159,2.7713357839043806,250,250,,,
beta_ind_well,entropy_q0.95,30,q0.01,bayes,15.067301778569998,1.3878424815513666,-0.4714339448446497,3.8816622442672672,250,250,0.96,0.01239354670786374,21.089367098330275
beta_ind_well,entropy_q0.95,30,q0.05,bayes,9.602506942485949,0.8061091915858188,0.28502302023373205,3.0987912066620344,250,250,0.972,0.010433791257256401,16.767884955561623
beta_ind_well,entropy_q0.95,30,q0.01,mle,24.517072857114208,3.35875989640336,0.2618210265170641,4.951471786965388,250,250,,,
beta_ind_well,entropy_q0.95,30,q0.05,mle,16.447797689540412,1.9854417313713268,0.8701694646840256,4.055588451697289,250,250,,,
beta_ind_well,bruceton,20,mu,bayes,1.3423775606928523,0.12090199918076838,-0.0643375045088582,1.1586101849599166,250,250,0.948,0.014042222046385685,6.1679175240268895
beta_ind_well,bruceton,20,sigma,bayes,2.6024898175394635,0.2198983751746393,-0.017819065160430272,1.6132234245570152,250,250,0.98,0.008854377448471465,12.203964313695373
beta_ind_well,bruceton,20,q0.5,bayes,1.3423775606928523,0.12090199918076838,-0.0643375045088582,1.1586101849599166,250,250,0.948,0.014042222046385685,6.1679175240268895
beta_ind_well,bruceton,20,q0.95,bayes,8.751252269978906,0.6422189378803908,-0.6219484136962974,2.9582515562370464,250,250,0.98,0.008854377448471465,21.09351446308737
beta_ind_well,bruceton,20,q0.99,bayes,15.805555906193185,1.174845498253445,-0.6239327963987921,3.9756201913906697,250,250,0.98,0.008854377448471465,29.16011934302477
beta_ind_well,bruceton,20,mu,mle,1.532921073645749,0.1406242816798366,-0.10545914744851403,1.238111898677074,250,250,,,
beta_ind_well,bruceton,20,sigma,mle,4.611738741673699,0.5289233057683354,-0.6202410954859144,2.147495923552289,250,250,,,
beta_ind_well,bruceton,20,q0.5,mle,1.532921073645749,0.1406242816798366,-0.10545914744851403,1.238111898677074,250,250,,,
beta_ind_well,bruceton,20,q0.95,mle,14.867075135713822,1.1906137255554319,-1.6278369921948266,3.855784632952653,250,250,,,
beta_ind_well,bruceton,20,q0.99,mle,27.535998923300752,2.410656926045894,-2.045957368508968,5.247475480962322,250,250,,,
beta_ind_well,bruceton,20,q0.01,bayes,17.255038588278026,1.8035938939904852,-1.3721165396150663,4.153918461919784,250,250,0.952,0.013519763311537675,28.929315295505315
beta_ind_well,bruceton,20,q0.05,bayes,8.607442950970876,0.887406262981725,-0.5078430584619328,2.9338443978798323,250,250,0.96,0.01239354670786374,20.845704154761712
beta_ind_well,bruceton,20,q0.01,mle,25.446757735024324,4.033393782256383,-0.02511422171959606,5.044477944745553,250,250,,,
beta_ind_well,bruceton,20,q0.05,mle,13.878830984429493,2.062675876746988,0.42376248786918397,3.7254303086260374,250,250,,,
beta_ind_well,bruceton,30,mu,bayes,0.9249791858984927,0.07925026129476719,-0.006102376669469706,0.9617583822865765,250,250,0.944,0.014541526742402262,4.9346364659608986
beta_ind_well,bruceton,30,sigma,bayes,1.9977610642152708,0.17627247909920016,0.04874128420111419,1.4134217573729615,250,250,0.992,0.005634181395730885,10.501578217669326
beta_ind_well,bruceton,30,q0.5,bayes,0.9249791858984927,0.07925026129476719,-0.006102376669469706,0.9617583822865765,250,250,0.944,0.014541526742402262,4.9346364659608986
beta_ind_well,bruceton,30,q0.95,bayes,6.825969879917124,0.5320354037291941,-0.4422865125129774,2.6126557140038797,250,250,0.98,0.008854377448471465,18.003049817021836
beta_ind_well,bruceton,30,q0.99,bayes,12.335340343528795,0.9809722477156653,-0.4031097364939809,3.512170318126499,250,250,0.988,0.006886508549330352,24.98677235770807
beta_ind_well,bruceton,30,mu,mle,0.9710353085651489,0.08182391775584169,-0.025420329883015798,0.9854112382985841,250,250,,,
beta_ind_well,bruceton,30,sigma,mle,2.522818686756229,0.21213276035568981,-0.5098596975659547,1.5883383413984027,250,250,,,
beta_ind_well,bruceton,30,q0.5,mle,0.9710353085651489,0.08182391775584169,-0.025420329883015798,0.9854112382985841,250,250,,,
beta_ind_well,bruceton,30,q0.95,mle,9.18788151858375,0.6793062762447184,-1.3662369319127088,3.031151846837065,250,250,,,
