corr,efficiency,frac_negative,bias,est_max,ref_max,x_est,x_ref,edge_frac_est,edge_frac_ref,edge_est,edge_ref,ref_at_mu0,policy,replicate,step,posterior_sd_mu,posterior_sd_sigma
0.994898065673518,0.9999933014466252,0.3625,-0.004635476043818852,0.014752412362593281,0.017053163436604915,44.0,16.0,0.0,0.0,True,True,6.8299447331110485e-06,entropy_sigma,1,0,6.003624682898448,3.6923055452311164
0.9866754433705339,1.0,0.4125,-0.0037034013054289424,0.013719235796974552,0.016301913329562392,16.0,16.0,0.0,0.0,True,True,0.0004671136836886802,entropy_sigma,1,5,5.356831085934857,2.549144524668442
0.9972515533741761,0.9970035368170657,0.4,-0.0016765599865173103,0.009389293852659707,0.0093339339088465,16.0,16.354430379746834,0.0,0.012658227848101207,True,True,2.427203376509368e-06,entropy_sigma,1,10,5.086295706793319,2.0552089915269485
0.9918423086958932,1.0,0.4625,-0.0012516312965111895,0.005794066040135715,0.005279383119236286,16.354430379746834,16.354430379746834,0.012658227848101207,0.012658227848101207,True,True,9.433632068844844e-07,entropy_sigma,1,20,4.901417013358166,1.6841772447656875
0.9380121986077743,0.9046406586478012,0.4625,-0.000928383552107694,0.0038939340986899433,0.0038028247510329717,16.70886075949367,43.291139240506325,0.025316455696202538,0.025316455696202667,True,True,1.2408889881632135e-05,entropy_sigma,1,30,4.782367748258503,1.515442088866922
0.994898065673518,0.9999933014466252,0.3625,-0.004635476043818852,0.014752412362593281,0.017053163436604915,44.0,16.0,0.0,0.0,True,True,6.8299447331110485e-06,entropy_vector,1,0,6.003624682898448,3.6923055452311164
0.9967045025017681,1.0,0.025,-0.008211681462510584,0.053068217335491386,0.06423022635598397,36.55696202531645,36.55696202531645,0.2658227848101267,0.2658227848101267,False,False,0.0035348209871731706,entropy_vector,1,5,2.568486132132997,3.9620754635249122
0.9929312162712151,0.9947802722317078,0.1375,-0.009414143534940616,0.03922929850639356,0.0489278014585926,20.60759493670886,21.31645569620253,0.16455696202531644,0.18987341772151897,False,False,0.001414425756809612,entropy_vector,1,10,2.5739646041011617,4.509770861096556
0.9777887793446031,0.9808447439882432,0.175,-0.006356822133415093,0.02249858303180377,0.02938157292910315,41.51898734177215,40.45569620253164,0.08860759493670882,0.12658227848101283,False,False,0.004183757601268212,entropy_vector,1,20,1.8672933085072614,2.4364859592635675
0.9322240104925149,0.9727905065468104,0.125,-0.003217395505424032,0.013846573343991558,0.018936205451504484,39.392405063291136,38.32911392405063,0.16455696202531658,0.2025316455696203,False,False,0.004620128762859443,entropy_vector,1,30,1.2935563853709195,1.277799454007455
